                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     300                                      680                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.1642189393440495E+009                  6.3535950003958598E+005                  6.5307451847839611E+003                  8.5574195762515401E+000                  2.2850678301725833E+000                 -6.2965369250932146E-001                  2.5122134054295308E-005                  1.0971235496119159E-015                  9.8042387814626919E-001                  8.9977939861618812E-005                  1.1986124018698193E-002                  1.3126515079847920E-003                  2.0850244238750301E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  9.2699552958780240E-001                  6.1425814138501352E-004                  5.4218626288496086E-001                  3.0958994742210002E-003                  4.9281947333466641E-003                  1.2936485798587145E-002                  3.1275366358125521E-003                  1.1100025085915149E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8226697641941337E+004                  2.7097018249519598E+006                  1.7528648521135788E+009                  8.5813253277487149E+000                  8.5813253277487185E+000                  1.2199468991649944E-033                  4.9000718361126866E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.8297555600243776E+016                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230704"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                                alpha_mlt 
                                       1                  1.5000000000000000E+000                  3.5889909623625593E-001                  3.8151933337158419E+000                 -7.5028359632548689E+000                  4.1171250731667746E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6082941721065684E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656487E+000 
                                       2                  1.4999999999977500E+000                  3.5889787123261868E-001                  3.8160039312659682E+000                 -7.4972649719699032E+000                  4.1235179872510974E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6677989326979895E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656479E+000 
                                       3                  1.4999999999921247E+000                  3.5889484771316138E-001                  3.8177842767230654E+000                 -7.4856810996046619E+000                  4.1369085600772939E+000                  6.9999999970193283E-001                  2.8000000029806721E-001                  2.0000000000000018E-002                  4.7939998553026901E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656452E+000 
                                       4                  1.4999999999808749E+000                  3.5888895965273110E-001                  3.8196575546620917E+000                 -7.4745938429557928E+000                  4.1498992757010589E+000                  6.9999999940380364E-001                  2.8000000059619634E-001                  2.0000000000000018E-002                  4.9179851867321746E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656401E+000 
                                       5                  1.4999999999752500E+000                  3.5888608974361880E-001                  3.8216945412032497E+000                 -7.4632759070549968E+000                  4.1632893227249941E+000                  6.9999999940374158E-001                  2.8000000059625846E-001                  2.0000000000000018E-002                  5.0478583756409320E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656376E+000 
                                       6                  1.4999999999629454E+000                  3.5887997312012088E-001                  3.8246496293702581E+000                 -7.4485548576697855E+000                  4.1810214316322636E+000                  6.9999999940370572E-001                  2.8000000059629443E-001                  1.9999999999999796E-002                  5.2219278161228257E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656319E+000 
                                       7                  1.4999999999506406E+000                  3.5887406010834710E-001                  3.8293256961462188E+000                 -7.4280192397029632E+000                  4.2063331759216549E+000                  6.9999999940369972E-001                  2.8000000059630031E-001                  2.0000000000000018E-002                  5.4748252155129183E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656263E+000 
                                       8                  1.4999999999260314E+000                  3.5886277959375201E-001                  3.8355738123551992E+000                 -7.4060963170234091E+000                  4.2346634873437257E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  5.7583401142480073E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656152E+000 
                                       9                  1.4999999999066955E+000                  3.5885435206581878E-001                  3.8421423592483386E+000                 -7.3873012994433784E+000                  4.2602271803664742E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  6.0130657932610677E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656063E+000 
                                      10                  1.4999999998838438E+000                  3.5884481350618297E-001                  3.8498600523055249E+000                 -7.3701827566425129E+000                  4.2853489333454560E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  6.2548639736667082E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010655961E+000 
                                      11                  1.4999999998627500E+000                  3.5883634846343176E-001                  3.8582604215300593E+000                 -7.3561425038383286E+000                  4.3081729829048925E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  6.4604227336285438E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010655866E+000 
                                      12                  1.4999999998416564E+000                  3.5882815223800313E-001                  3.8655845747280870E+000                 -7.3475103628026561E+000                  4.3245380013827965E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  6.5901428829431631E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010655768E+000 
                                      13                  1.4999999998311093E+000                  3.5882413460670054E-001                  3.8728818767690925E+000                 -7.3408152989178053E+000                  4.3390166411385414E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  6.6925444803643996E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010655721E+000 
                                      14                  1.4999999998126523E+000                  3.5881721104645625E-001                  3.8808968246323539E+000                 -7.3367205508973727E+000                  4.3517736670401996E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  6.7559567154006390E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010655637E+000 
