                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     350                                      726                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.3826466738222427E+009                  9.2405594325413853E+006                  5.9234073973223149E+003                  8.7926587808270540E+000                  2.8155942134192005E+000                  1.9593113554243540E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8044857324673462E-001                  8.7335289730602238E-005                  1.1989300967205995E-002                  1.3125442431981883E-003                  2.0850244238750319E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  9.0724087237681472E-001                  6.4362206653491305E-004                  5.6194329624017114E-001                  3.0903440153740324E-003                  5.1633379562531978E-003                  1.2675157965156583E-002                  3.1275366358125586E-003                  1.4674975739081211E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8607041534078329E+004                  2.1402925641938681E+006                  1.7059686238147266E+009                  8.8748455304449561E+000                  8.8748455304449596E+000                  2.7987145202945253E-030                  5.6366199698517250E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.5190610673812800E+016                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230704"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha                                alpha_mlt 
                                       1                  1.5000000000000000E+000                  4.4957006397449339E-001                  3.7726419128586159E+000                 -7.3072387574259157E+000                  4.2695161689054038E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2306085210686836E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656487E+000 
                                       2                  1.4999999999977500E+000                  4.4956964659985243E-001                  3.7728883256313854E+000                 -7.3055232990563184E+000                  4.2714788031041424E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  7.2592319607444818E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656479E+000 
                                       3                  1.4999999999921247E+000                  4.4956860727145764E-001                  3.7734203885043560E+000                 -7.3018809985524236E+000                  4.2756548569600312E+000                  6.9999999970193283E-001                  2.8000000029806721E-001                  2.0000000000000018E-002                  7.3203821912896629E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656452E+000 
                                       4                  1.4999999999808749E+000                  4.4956654595277756E-001                  3.7739609319139862E+000                 -7.2982869697619366E+000                  4.2797912153594417E+000                  6.9999999940380364E-001                  2.8000000059619634E-001                  2.0000000000000018E-002                  7.3812269498745990E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656401E+000 
                                       5                  1.4999999999752500E+000                  4.4956552377663778E-001                  3.7745394517678932E+000                 -7.2945152819656052E+000                  4.2841433943148939E+000                  6.9999999940374158E-001                  2.8000000059625846E-001                  2.0000000000000018E-002                  7.4456233480305709E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656376E+000 
                                       6                  1.4999999999629454E+000                  4.4956330707638070E-001                  3.7753473126904247E+000                 -7.2894224569078707E+000                  4.2900469556367948E+000                  6.9999999940370572E-001                  2.8000000059629443E-001                  1.9999999999999796E-002                  7.5334688279573567E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656319E+000 
                                       7                  1.4999999999506406E+000                  4.4956111618544570E-001                  3.7765794498517686E+000                 -7.2819514983071398E+000                  4.2987546771074587E+000                  6.9999999940369972E-001                  2.8000000059630031E-001                  2.0000000000000018E-002                  7.6642134417480880E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656263E+000 
                                       8                  1.4999999999260314E+000                  4.4955680903995399E-001                  3.7780988168911427E+000                 -7.2733329107853555E+000                  4.3088987872911888E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  7.8178635149060742E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656152E+000 
                                       9                  1.4999999999066955E+000                  4.4955349126410599E-001                  3.7803451026605641E+000                 -7.2613852111082648E+000                  4.3231026430934412E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  8.0359727811061998E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010656063E+000 
                                      10                  1.4999999998627500E+000                  4.4954615520796770E-001                  3.7828101637738611E+000                 -7.2497315453251288E+000                  4.3372334732899622E+000                  6.9999999940369551E-001                  2.8000000059630453E-001                  2.0000000000000018E-002                  8.2545759112528108E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.9999773010655866E+000 
