                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                      583                  1.5000000000000000E+000                  2.0000000000000000E-002                  5.2908802649783367E+008                  5.1143739258596800E+007                  7.0290106384054488E+003                  5.2982463743637007E+000                  1.5521397970769557E+000                 -2.2350460563241894E+000                  5.8244726091292143E-001                  6.8230678812443764E-006                  3.9720117028217117E-001                  3.2924387323008775E-005                  6.5630268531619166E-003                  7.5865482434108655E-003                  2.0850244238750366E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  1.0241215456607653E+000                  3.2443926341493173E-004                  4.4526512886635938E-001                  3.2547097121455419E-003                  3.9630797462560851E-003                  1.3827727371362673E-002                  3.1275366358125556E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5801840670196958E+004                  6.4431826424392713E+006                  2.8311254215318446E+009                  5.3008267230146302E+000                  5.3008267230146311E+000                  8.3542390893240609E-040                  2.0247939621496336E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.6696748305008036E+016                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230704"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000000E+000                  1.9093083442532222E-001                  3.8479247781703148E+000                 -7.5114589514831769E+000                  4.1423777735823233E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.5176828679749225E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999977500E+000                  1.9092684721362627E-001                  3.8516036985798645E+000                 -7.4876223526191685E+000                  4.1700238977046880E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.7726152675242097E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999921247E+000                  1.9091741110700564E-001                  3.8575082411552026E+000                 -7.4571038002746910E+000                  4.2066978904121513E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.1201227881991021E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999864999E+000                  1.9090861477453702E-001                  3.8641989729975132E+000                 -7.4303200902997295E+000                  4.2405172970775595E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  5.4458914513821891E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999808749E+000                  1.9090034405057468E-001                  3.8719181268138265E+000                 -7.4071487902643343E+000                  4.2718946261796136E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  5.7443995404737000E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999752500E+000                  1.9089250260026741E-001                  3.8821965980889854E+000                 -7.3854587103739595E+000                  4.3046821598233667E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.0386367334502480E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999682188E+000                  1.9088317774548677E-001                  3.8932730805034161E+000                 -7.3721383568390140E+000                  4.3302347673421222E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.2267564712408292E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999647031E+000                  1.9087865593352643E-001                  3.8996527658453601E+000                 -7.3670985447232082E+000                  4.3424690400595729E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.2994509066036747E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999629454E+000                  1.9087642106064781E-001                  3.9042568339432400E+000                 -7.3643992776919864E+000                  4.3504380153665654E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.3387336335386326E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999999611875E+000                  1.9087420000089772E-001                  3.9118142503356519E+000                 -7.3615236936548900E+000                  4.3621240749848038E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.3808518718678730E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999999576719E+000                  1.9086978709562857E-001                  3.9211909910033405E+000                 -7.3614065678179905E+000                  4.3735043629647894E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.3825733156838840E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999999559142E+000                  1.9086758118754890E-001                  3.9281509957207792E+000                 -7.3626087220607142E+000                  4.3809290044645683E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.3649268474211581E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999999541564E+000                  1.9086536913116428E-001                  3.9397568949028918E+000                 -7.3666881363442744E+000                  4.3918334833598776E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.3054078920830917E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999999506406E+000                  1.9086090316303414E-001                  3.9561283937695353E+000                 -7.3752286237970566E+000                  4.4059601022858352E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.1825978963209150E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999999471250E+000                  1.9085634835961368E-001                  3.9699460717959796E+000                 -7.3823305372814971E+000                  4.4196422182697042E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.0822979371157547E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999999436091E+000                  1.9085171831336523E-001                  3.9866140271104920E+000                 -7.3900418702376749E+000                  4.4393904590114461E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  5.9752330897407585E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999999365781E+000                  1.9084229187261398E-001                  3.9985412728997138E+000                 -7.3924853854428720E+000                  4.4582812346064120E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  5.9417019394674818E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.4999999999330622E+000                  1.9083755182710063E-001                  4.0054638753822793E+000                 -7.3934214975085801E+000                  4.4704340185808027E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  5.9289060507208710E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.4999999999295466E+000                  1.9083280139779715E-001                  4.0146683450755649E+000                 -7.3940182783654027E+000                  4.4880491735921950E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  5.9207629317963186E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.4999999999225153E+000                  1.9082328700596501E-001                  4.0273073204068321E+000                 -7.3925648243153335E+000                  4.5159097882096999E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  5.9406150032470919E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.4999999999119686E+000                  1.9080906193482103E-001                  4.0394501881046363E+000                 -7.3880215628232939E+000                  4.5471462033188592E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.0030996422484063E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.4999999999014217E+000                  1.9079498352378083E-001                  4.0479547507953164E+000                 -7.3829246903886139E+000                  4.5715661366890714E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.0739808782165865E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.4999999998943905E+000                  1.9078570667361192E-001                  4.0556369565609689E+000                 -7.3776535731727177E+000                  4.5946876772363199E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.1481658407740307E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.4999999998838436E+000                  1.9077195817664599E-001                  4.0651234028657974E+000                 -7.3695738700486260E+000                  4.6251233976424349E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.2636412726184817E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.4999999998697811E+000                  1.9075396276144704E-001                  4.0745691847670358E+000                 -7.3596078651447909E+000                  4.6574855194389873E+000                  6.9999999940386559E-001                  2.8000000059613439E-001                  2.0000000000000018E-002                  6.4090679566003967E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
