                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     500                                     1507                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.1785757164508741E+007                  8.6972447558714066E+003                  9.2141614944530484E+003                  5.8943588143435351E+004                  9.5270798708044936E+001                 -3.3504235565417044E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5158671516682168E-001                  5.7294706902484160E-001                  2.0484855524610464E-006                  1.5110427995294118E-001                  2.0282644714508816E-002                  1.4971128318151079E+001                 -2.2973447757154029E-007                  7.1335964590939138E+000                  2.0854104221926069E-004                  6.2352567886765060E+000                  1.0486882665246415E+000                  7.0762962700001417E-002                  3.5779460973034011E-001                  6.3780041927632036E-002                  3.8485967012642543E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4053013734527235E+006                  9.3992585881593311E+002                  2.5399078660972966E+006                  5.9001406347942713E+004                  3.6539384929488559E+004                  1.4598796306065573E+004                  2.4969117982929115E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.7193021029470106E+014                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230703"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.4971128318151079E+001                  1.9789598061648208E+000                  3.9644572069294375E+000                 -1.0866097900405766E+001                  1.5178662784131649E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  1.9958721994344506E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4971128318143593E+001                  1.9789596763699389E+000                  3.9644599812613914E+000                 -1.0866079400116609E+001                  1.5178823504170309E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  1.9959572226909982E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4971128318136106E+001                  1.9789595465804724E+000                  3.9644640391047754E+000                 -1.0866052343316010E+001                  1.5179058569576731E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  1.9960815763127876E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4971128318121695E+001                  1.9789592967141951E+000                  3.9644720511182645E+000                 -1.0865998929513264E+001                  1.5179522660145195E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  1.9963270900128768E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4971128318092873E+001                  1.9789587970418052E+000                  3.9644854044185935E+000                 -1.0865909932347876E+001                  1.5180296037794967E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  1.9967362278207824E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4971128318049637E+001                  1.9789580476835631E+000                  3.9645047665671478E+000                 -1.0865780943743308E+001                  1.5181417198554559E+000                  6.9999999999690976E-001                  2.8000000000309044E-001                  1.9999999999999796E-002                  1.9973293631301778E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4971128317988386E+001                  1.9789569864013354E+000                  3.9645431561392597E+000                 -1.0865525389264374E+001                  1.5183639355923579E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  1.9985050135630909E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4971128317842467E+001                  1.9789544595085191E+000                  3.9646052462610517E+000                 -1.0865112622097888E+001                  1.5187231132539807E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.0004053654566723E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4971128317653310E+001                  1.9789511869529237E+000                  3.9647003795935638E+000                 -1.0864481495686501E+001                  1.5192729070341766E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.0033145227953053E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4971128317329045E+001                  1.9789455848327016E+000                  3.9648205447777349E+000                 -1.0863686607998325E+001                  1.5199664257698515E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.0069845531723739E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4971128317004778E+001                  1.9789399927404343E+000                  3.9650127814425913E+000                 -1.0862420081711088E+001                  1.5210738143079203E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.0128460549707419E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4971128316291392E+001                  1.9789277252063833E+000                  3.9654011774932338E+000                 -1.0859880394048277E+001                  1.5233033312612294E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.0246513973170249E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4971128314907855E+001                  1.9789040694138169E+000                  3.9661695660125513E+000                 -1.0854929494411985E+001                  1.5276838798287746E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.0478642997362524E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4971128312140781E+001                  1.9788572827302593E+000                  3.9679596178405410E+000                 -1.0843751418945406E+001                  1.5377408190436952E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.1012575708087962E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4971128305223102E+001                  1.9787432248089476E+000                  3.9705940939094346E+000                 -1.0828130862694284E+001                  1.5521886204271047E+000                  6.9999999999690965E-001                  2.8000000000309033E-001                  2.0000000000000018E-002                  2.1782107909084235E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
