                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     270                                      647                  1.5000000000000000E+000                  2.0000000000000000E-002                  2.1284148732412426E+009                  2.7658521058965730E+005                  6.5653520353222257E+003                  8.2296462183038788E+000                  2.2173165971257802E+000                 -1.8781882914008723E+000                  9.7577593375599344E-004                  4.0417675589840143E-013                  9.7947604429334134E-001                  1.0759602610561129E-004                  1.1964754781031386E-002                  1.3135827122308400E-003                  2.0850244238750284E-003                  1.5000000000000000E+000                  0.0000000000000000E+000                  9.2963894223292343E-001                  6.3627285832201905E-004                  5.3951652719241683E-001                  3.0987635774990673E-003                  4.8913535122957798E-003                  1.2974771246845939E-002                  3.1275366358125573E-003                  1.0977968878361265E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6980686055451191E+004                  2.9037187749851579E+006                  1.8226785942071133E+009                  7.6055132105516723E+000                  7.6055132105516741E+000                  2.3766039384847757E-031                  4.1450501823359232E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.7167665203797840E+016                               "r23.05.1"                               "gfortran"                                 "12.1.0"                    "x86_64-linux-22.6.1"                                 "CRMATH"                               "20230704"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000000E+000                  3.4582770780465960E-001                  3.8175164792818461E+000                 -7.5023451309374130E+000                  4.1199910850816392E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6135062235800014E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999977500E+000                  3.4582636855704402E-001                  3.8184254413647607E+000                 -7.4961105878106284E+000                  4.1271481637519170E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.6802249024684032E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999921247E+000                  3.4582306810590835E-001                  3.8204270044764250E+000                 -7.4831929416800360E+000                  4.1420992111192856E+000                  6.9999999970646209E-001                  2.8000000029353800E-001                  1.9999999999999907E-002                  4.8215492639569910E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999808749E+000                  3.4581666043470299E-001                  3.8229847021292662E+000                 -7.4683895796588695E+000                  4.1595051671384811E+000                  6.9999999941109858E-001                  2.8000000058890151E-001                  1.9999999999999907E-002                  4.9887596162615739E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999717342E+000                  3.4581162847231767E-001                  3.8267138116642534E+000                 -7.4489936512587711E+000                  4.1827031645541712E+000                  6.9999999940601243E-001                  2.8000000059398766E-001                  1.9999999999999907E-002                  5.2166534981097094E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999523983E+000                  3.4580144833544740E-001                  3.8307784427316500E+000                 -7.4313916651054264E+000                  4.2044614295944100E+000                  6.9999999940444357E-001                  2.8000000059555646E-001                  2.0000000000000018E-002                  5.4324683790090038E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999436091E+000                  3.4579700457247237E-001                  3.8347476350923020E+000                 -7.4160069606337258E+000                  4.2239157529135447E+000                  6.9999999940387714E-001                  2.8000000059612290E-001                  2.0000000000000018E-002                  5.6283978524822518E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999260309E+000                  3.4578842598644632E-001                  3.8428810254965797E+000                 -7.3902468143294042E+000                  4.2580543188460522E+000                  6.9999999940369717E-001                  2.8000000059630287E-001                  2.0000000000000018E-002                  5.9724134874723895E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999998943905E+000                  3.4577387264337134E-001                  3.8534385356304375E+000                 -7.3673893101619381E+000                  4.2918830030458706E+000                  6.9999999940369717E-001                  2.8000000059630287E-001                  2.0000000000000018E-002                  6.2952339181984519E-027                  0.0000000000000000E+000                  0.0000000000000000E+000 
